Community,id_node

0,22023

0,22024

0,22030

0,22036

0,22041

0,22042

0,22043

0,22046

0,22048

0,22049

0,22053

0,22056

0,22057

0,22059

0,22062

0,22064

0,22065

0,22068

0,22070

0,22072

0,22075

0,22076

0,22077

0,22082

0,22084

0,22089

0,22090

0,22091

0,22093

0,22100

0,22102

0,22105

0,22106

0,22107

0,22110

0,22113

0,22114

0,22118

0,22119

0,22123

0,22126

0,22127

0,22138

0,22140

0,22144

0,22145

0,22148

0,22151

0,22156

0,22157

0,22159

0,22166

0,22170

0,22173

0,22175

0,22176

0,22177

0,22180

0,22183

0,22186

0,22188

0,22193

0,22194

0,22195

0,22199

0,22202

0,22206

0,22208

0,22218

0,22222

0,22223

0,22225

0,22227

0,22231

0,22233

0,22234

0,22237

0,22238

0,22239

0,22240

0,22242

0,22243

0,22245

0,22247

0,22248

0,22250

0,22253

0,22255

0,22257

0,22258

0,22261

0,22264

0,22267

0,22272

0,22281

0,22282

0,22283

0,22288

0,22291

0,22294

0,22296

0,22298

0,22300

0,22301

0,22306

0,22315

0,22319

0,22321

0,22329

0,22330

0,22331

0,22332

0,22333

0,22334

0,22340

0,22343

0,22344

0,22347

0,22348

0,22349

0,22359

0,22363

0,22367

0,22368

0,22370

0,22371

0,22372

0,22374

0,22375

0,22376

0,22378

0,22381

0,22387

0,22390

0,22391

0,22392

0,22396

0,22398

0,22399

0,22402

0,22403

0,22406

0,22407

0,22422

0,22424

0,22426

0,22427

0,22433

0,22435

0,22436

0,22438

0,22439

0,22440

0,22441

0,22442

0,22443

0,22445

0,22449

0,22450

0,22453

0,22457

0,22462

0,22465

0,22467

0,22470

0,22477

0,22484

0,22487

0,22491

0,22494

0,22497

0,22498

0,22499

0,22500

0,22501

0,22502

0,22503

0,22504

0,22506

0,22507

0,22510

0,22513

0,22514

0,22515

0,22519

0,22520

0,22522

0,22528

0,22531

0,22532

0,22533

0,22538

0,22539

0,22542

0,22543

0,22544

0,22546

0,22548

0,22549

0,22550

0,22552

0,22553

0,22554

0,22564

0,22565

0,22569

0,22570

0,22575

0,22582

0,22584

0,22585

0,22586

0,22587

0,22588

0,22591

0,22592

0,22593

0,22601

0,22602

0,22606

0,22607

0,22615

0,22619

0,22620

0,22624

0,22626

0,22627

0,22629

0,22632

0,22633

0,22634

0,22641

0,22648

0,22649

0,22653

0,22654

0,22655

0,22659

0,22661

0,22662

0,22663

0,22665

0,22666

0,22670

0,22674

0,22676

0,22679

0,22680

0,22681

0,22684

0,22685

0,22687

0,22688

0,22690

0,22693

0,22703

0,22706

0,22714

0,22715

0,22718

0,22719

0,22721

0,22723

0,22729

0,22733

0,22734

0,22735

0,22739

0,22741

0,22742

0,22743

0,22749

0,22750

0,22752

0,22754

0,22755

0,22768

0,22769

0,22771

0,22772

0,22773

0,22780

0,22782

0,22790

0,22791

0,22793

0,22796

0,22802

0,22803

0,22806

0,22812

0,22813

0,22816

0,22817

0,22818

0,22824

0,22825

0,22828

0,22829

0,22830

0,22832

0,22833

0,22839

0,22840

0,22842

0,22845

0,22847

0,22850

0,22851

0,22854

0,22855

0,22856

0,22864

0,22875

0,22877

0,22878

0,22881

0,22882

0,22884

0,22887

0,22890

0,22894

0,22895

0,22901

0,22903

0,22904

0,22905

0,22908

0,22915

0,22919

0,22920

0,22921

0,22922

0,22924

0,22926

0,22927

0,22928

0,22942

0,22950

0,22953

0,22955

0,22961

0,22962

0,22965

0,22966

0,22967

0,22970

0,22979

0,22983

0,22984

0,22997

0,22998

0,23000

0,23006

0,23007

0,23008

0,23009

0,23010

0,23028

0,23030

0,23033

0,23034

0,23036

0,23040

0,23041

0,23042

0,23043

0,23044

0,23047

0,23049

0,23050

0,23051

0,23052

0,23055

0,23056

0,23057

0,23058

0,23061

0,23063

0,23066

0,23067

0,23070

0,23071

0,23075

0,23084

0,23086

0,23087

0,23090

0,23092

0,23093

0,23094

0,23095

0,23097

0,23099

0,23102

0,23105

0,23107

0,23110

0,23111

0,23112

0,23117

0,23122

0,23124

0,23129

0,23132

0,23134

0,23137

0,23141

0,23142

0,23144

0,23146

0,23150

0,23156

0,23157

0,23158

0,23162

0,23164

0,23165

0,23169

0,23170

0,23174

0,23176

0,23177

0,23183

0,23184

0,23186

0,23187

0,23189

0,23190

0,23193

0,23196

0,23198

0,23199

0,23200

0,23203

0,23207

0,23210

0,23212

0,23213

0,23214

0,23217

0,23218

0,23219

0,23223

0,23226

0,23227

0,23229

0,23232

0,23233

0,23239

0,23243

0,23246

0,23247

0,23248

0,23253

0,23255

0,23256

0,23257

0,23265

0,23267

0,23269

0,23270

0,23274

0,23276

0,23277

0,23281

0,23286

0,23287

0,23289

0,23299

0,23301

0,23309

0,23313

0,23328

0,23330

0,23331

0,23332

0,23334

0,23336

0,23339

0,23342

0,23343

0,23344

0,23347

0,23348

0,23349

0,23352

0,23356

0,23360

0,23362

0,23363

0,23364

0,23365

0,23369

0,23370

0,23375

0,23380

0,23381

0,23385

0,23387

0,23389

0,23390

0,23393

0,23396

0,23398

0,23399

0,23400

0,23401

0,23403

0,23405

0,23406

0,23409

0,23410

0,23411

0,23413

0,23414

0,23416

0,23422

0,23425

0,23426

0,23429

0,23432

0,23435

0,23438

0,23442

0,23451

0,23453

0,23455

0,23456

0,23458

0,23463

0,23476

0,23477

0,23478

0,23483

0,23486

0,23489

0,23490

0,23491

0,23492

0,23495

0,23497

0,23504

0,23511

0,23514

0,23518

0,23527

0,23528

0,23529

0,23539

0,23546

0,23549

0,23556

0,23558

0,23565

0,23567

0,23570

0,23582

0,23584

0,23586

0,23590

0,23592

0,23593

0,23594

0,23596

0,23597

0,23598

0,23604

0,23605

0,23606

0,23614

0,23616

0,23617

0,23620

0,23624

0,23633

0,23643

0,23650

0,23651

0,23652

0,23654

0,23657

0,23658

0,23659

0,23660

0,23661

0,23671

0,23672

0,23676

0,23679

0,23680

0,23683

0,23686

0,23689

0,23693

0,23698

0,23701

0,23703

0,23711

0,23716

0,23719

0,23720

0,23721

0,23724

0,23725

0,23726

0,23728

0,23734

0,23737

0,23738

0,23739

0,23741

0,23742

0,23746

0,23747

0,23748

0,23755

0,23756

0,23759

0,23760

0,23764

0,23769

0,23770

0,23773

0,23774

0,23778

0,23780

0,23783

0,23789

0,23791

0,23793

0,23795

0,23797

0,23801

0,23803

0,23804

0,23805

0,23809

0,23810

0,23811

0,23812

0,23814

0,23815

0,23816

0,23819

0,23820

0,23822

0,23823

0,23825

0,23826

0,23829

0,23833

0,23835

0,23836

0,23838

0,23840

0,23842

0,23844

0,23848

0,23849

0,23853

0,23854

0,23855

0,23860

0,23862

0,23863

0,23864

0,23865

0,23866

0,23867

0,23871

0,23872

0,23873

0,23878

0,23879

0,23881

0,23890

0,23895

0,23903

0,23906

0,23908

0,23910

0,23915

0,23917

0,23919

0,23921

0,23922

0,23933

0,23941

0,23942

0,23945

0,23948

0,23953

0,23954

0,23957

0,23959

0,23961

0,23963

0,23964

0,23969

0,23972

0,23974

0,23975

0,23977

0,23978

0,23982

0,23985

0,23986

0,23987

0,23989

0,23992

0,23995

0,23998

0,23999

0,24000

0,24001

0,24006

0,24007

0,24008

0,24010

0,24013

0,24016

0,24022

0,24029

0,24033

0,24035

0,24036

0,24037

0,24039

0,24040

0,24042

0,24044

0,24047

0,24055

0,24058

0,24059

0,24060

0,24064

0,24065

0,24072

0,24075

0,24079

0,24080

0,24081

0,24082

0,24083

0,24084

0,24087

0,24093

0,24097

0,24098

0,24100

0,24101

0,24102

0,24108

0,24112

0,24113

0,24114

0,24118

0,24123

0,24129

0,24133

0,24135

0,24138

0,24139

0,24142

0,24143

0,24149

0,24150

0,24152

0,24159

0,24160

0,24167

0,24168

0,24173

0,24174

0,24175

0,24176

0,24177

0,24181

0,24182

0,24184

0,24186

0,24190

0,24195

0,24196

0,24197

0,24201

0,24207

0,24213

0,24216

0,24218

0,24225

0,24230

0,24231

0,24232

0,24235

0,24244

0,24245

0,24248

0,24251

0,24253

0,24255

0,24256

0,24259

0,24261

0,24267

0,24268

0,24269

0,24270

0,24272

0,24279

0,24280

0,24283

0,24286

0,24290

0,24295

0,24299

0,24300

0,24302

0,24307

0,24311

0,24315

0,24322

0,24324

0,24325

0,24330

0,24331

0,24333

0,24336

0,24339

0,24345

0,24346

0,24348

0,24353

0,24355

0,24356

0,24361

0,24362

0,24364

0,24368

0,24375

0,24376

0,24378

0,24379

0,24380

0,24381

0,24382

0,24383

0,24384

0,24386

0,24387

0,24388

0,24392

0,24393

0,24396

0,24397

0,24400

0,24402

0,24403

0,24406

0,24417

0,24419

0,24426

0,24441

0,24445

0,24447

0,24448

0,24452

0,24456

0,24459

0,24460

0,24467

0,24468

0,24472

0,24474

0,24476

0,24480

0,24485

0,24486

0,24491

0,24492

0,24500

0,24502

0,24503

0,24506

0,24507

0,24508

0,24510

0,24515

0,24522

0,24526

0,24528

0,24530

0,24534

0,24535

0,24537

0,24538

0,24540

0,24543

0,24544

0,24545

0,24551

0,24556

0,24561

0,24562

0,24567

0,24568

0,24570

0,24576

0,24577

0,24579

0,24586

0,24588

0,24590

0,24593

0,24594

0,24595

0,24596

0,24601

0,24603

0,24609

0,24610

0,24614

0,24618

0,24624

0,24625

0,24627

0,24631

0,24632

0,24640

0,24644

0,24651

0,24652

0,24654

0,24655

0,24656

0,24660

0,24663

0,24666

0,24675

0,24680

0,24683

0,24684

0,24688

0,24694

0,24697

0,24699

0,24700

0,24701

0,24705

0,24706

0,24710

0,24711

0,24712

0,24715

0,24721

0,24726

0,24728

0,24729

0,24730

0,24733

0,24735

0,24737

0,24738

0,24742

0,24743

0,24750

0,24760

0,24765

0,24767

0,24769

0,24772

0,24774

0,24775

0,24777

0,24778

0,24780

0,24782

0,24783

0,24785

0,24796

0,24798

0,24800

0,24803

0,24804

0,24805

0,24812

0,24814

0,24815

0,24822

0,24826

0,24828

0,24830

0,24831

0,24834

0,24838

0,24839

0,24841

0,24844

0,24847

0,24848

0,24854

0,24856

0,24858

0,24860

0,24868

0,24871

0,24875

0,24876

0,24878

0,24880

0,24882

0,24889

0,24892

0,24894

0,24895

0,24901

0,24902

0,24906

0,24907

0,24910

0,24914

0,24916

0,24934

0,24936

0,24945

0,24946

0,24949

0,24950

0,24952

0,24954

0,24955

0,24957

0,24958

0,24964

0,24966

0,24969

0,24974

0,24975

0,24976

0,24977

0,24979

0,24981

0,24986

0,24988

0,24989

0,24994

0,24997

0,25002

0,25004

0,25005

0,25010

0,25011

0,25012

0,25017

0,25018

0,25023

0,25024

0,25027

0,25032

0,25034

0,25042

0,25047

0,25048

0,25049

0,25055

0,25056

0,25061

0,25063

0,25065

0,25066

0,25067

0,25068

0,25075

0,25076

0,25077

0,25078

0,25085

0,25087

0,25088

0,25091

0,25092

0,25102

0,25104

0,25107

0,25110

0,25111

0,25112

0,25117

0,25120

0,25124

0,25134

0,25135

0,25137

0,25144

0,25146

0,25149

0,25154

0,25156

0,25157

0,25158

0,25161

0,25162

0,25163

0,25165

0,25168

0,25173

0,25177

0,25179

0,25195

0,25197

0,25199

0,25205

0,25207

0,25210

0,25211

0,25215

0,25221

0,25225

0,25227

0,25228

0,25230

0,25235

0,25236

0,25238

0,25240

0,25255

0,25256

0,25258

0,25261

0,25263

0,25273

0,25274

0,25275

0,25276

0,25288

0,25290

0,25296

0,25298

0,25299

0,25300

0,25301

0,25308

0,25310

0,25315

0,25322

0,25324

0,25327

0,25328

0,25330

0,25334

0,25338

0,25347

0,25348

0,25349

0,25350

0,25353

0,25354

0,25356

0,25359

0,25362

0,25364

0,25365

0,25366

0,25375

0,25376

0,25377

0,25378

0,25379

0,25384

0,25388

0,25391

0,25392

0,25395

0,25398

0,25401

0,25403

0,25405

0,25413

0,25418

0,25419

0,25423

0,25424

0,25425

0,25429

0,25430

0,25432

0,25433

0,25435

0,25438

0,25443

0,25445

0,25447

0,25449

0,25451

0,25460

0,25462

0,25466

0,25470

0,25473

0,25477

0,25482

0,25489

0,25502

0,25503

0,25505

0,25509

0,25516

0,25518

0,25521

0,25524

0,25525

0,25529

0,25530

0,25531

0,25534

0,25535

0,25536

0,25541

0,25542

0,25543

0,25544

0,25546

0,25547

0,25550

0,25552

0,25553

0,25554

0,25557

0,25558

0,25560

0,25565

0,25566

0,25568

0,25570

0,25572

0,25575

0,25577

0,25579

0,25584

0,25587

0,25588

0,25589

0,25595

0,25597

0,25600

0,25601

0,25602

0,25608

0,25609

0,25611

0,25613

0,25617

0,25626

0,25630

0,25633

0,25636

0,25637

0,25641

0,25642

0,25645

0,25647

0,25649

0,25653

0,25659

0,25660

0,25665

0,25670

0,25672

0,25673

0,25674

0,25677

0,25680

0,25682

0,25683

0,25687

0,25689

0,25699

0,25706

0,25707

0,25714

0,25715

0,25718

0,25720

0,25724

0,25725

0,25728

0,25730

0,25731

0,25732

0,25734

0,25736

0,25739

0,25740

0,25748

0,25750

0,25752

0,25755

0,25759

0,25761

0,25762

0,25771

0,25773

0,25776

0,25780

0,25784

0,25790

0,25793

0,25795

0,25804

0,25806

0,25807

0,25808

0,25810

0,25811

0,25812

0,25816

0,25818

0,25821

0,25822

0,25824

0,25825

0,25829

0,25831

0,25835

0,25836

0,25837

0,25842

0,25843

0,25844

0,25846

0,25848

0,25849

0,25855

0,25857

0,25859

0,25872

0,25875

0,25880

0,25882

0,25894

0,25896

0,25902

0,25904

0,25905

0,25906

0,25907

0,25909

0,25911

0,25912

0,25914

0,25916

0,25923

0,25924

0,25930

0,25931

0,25933

0,25937

0,25939

0,25941

0,25943

0,25947

0,25949

0,25958

0,25963

0,25968

0,25970

0,25976

0,25983

0,25984

0,25987

0,25988

0,25994

0,25995

0,25996

0,26001

0,26002

0,26005

0,26007

0,26010

0,26011

0,26024

0,26025

0,26026

0,26028

0,26034

0,26035

0,26036

0,26038

0,26039

0,26040

0,26042

0,26044

0,26045

0,26046

0,26048

0,26050

0,26053

0,26054

0,26057

0,26060

0,26065

0,26066

0,26069

0,26078

0,26085

0,26095

0,26098

0,26103

0,26104

0,26105

0,26107

0,26111

0,26114

0,26117

0,26123

0,26124

0,26127

0,26133

0,26140

0,26145

0,26146

0,26147

0,26150

0,26153

0,26156

0,26159

0,26165

0,26169

0,26173

0,26175

0,26176

0,26180

0,26181

0,26184

0,26185

0,26186

0,26188

0,26189

0,26190

0,26193

0,26195

0,26196

0,26197

0,26201

0,26203

0,26205

0,26209

0,26211

0,26215

0,26217

0,26218

0,26225

0,26229

0,26235

0,26236

0,26240

0,26242

0,26252

0,26256

0,26257

0,26263

0,26267

0,26268

0,26271

0,26273

0,26277

0,26280

0,26281

0,26283

0,26285

0,26287

0,26294

0,26295

0,26311

0,26312

0,26315

0,26316

0,26317

0,26321

0,26322

0,26326

0,26327

0,26328

0,26332

0,26333

0,26335

0,26337

0,26338

0,26339

0,26343

0,26344

0,26348

0,26349

0,26355

0,26357

0,26358

0,26359

0,26373

0,26374

0,26382

0,26384

0,26386

0,26390

0,26391

0,26394

0,26400

0,26406

0,26407

0,26410

0,26411

0,26412

0,26413

0,26415

0,26417

0,26423

0,26424

0,26429

0,26430

0,26432

0,26434

0,26440

0,26442

0,26443

0,26452

0,26455

0,26457

0,26461

0,26470

0,26472

0,26476

0,26482

0,26485

0,26498

0,26505

0,26506

0,26511

0,26514

0,26516

0,26523

0,26527

0,26532

0,26533

0,26534

0,26540

0,26542

0,26544

0,26547

0,26549

0,26557

0,26558

0,26561

0,26562

0,26563

0,26567

0,26568

0,26570

0,26577

0,26578

0,26580

0,26581

0,26582

0,26585

0,26589

0,26592

0,26594

0,26595

0,26596

0,26598

0,26601

0,26604

0,26609

0,26610

0,26611

0,26614

0,26615

0,26625

0,26626

0,26627

0,26629

0,26632

0,26638

0,26639

0,26645

0,26648

0,26649

0,26650

0,26654

0,26660

0,26672

0,26673

0,26674

0,26677

0,26679

0,26682

0,26686

0,26687

0,26688

0,26689

0,26693

0,26695

0,26697

0,26698

0,26699

0,26700

0,26701

0,26703

0,26707

0,26713

0,26714

0,26717

0,26726

0,26727

0,26729

0,26730

0,26731

0,26734

0,26736

0,26739

0,26740

0,26741

0,26746

0,26749

0,26750

0,26752

0,26754

0,26757

0,26763

0,26764

0,26772

0,26773

0,26774

0,26775

0,26777

0,26778

0,26779

0,26780

0,26783

0,26785

0,26786

0,26787

0,26794

0,26798

0,26802

0,26808

0,26810

0,26813

0,26814

0,26817

0,26822

0,26824

0,26833

0,26836

0,26839

0,26842

0,26847

0,26849

0,26851

0,26853

0,26860

0,26861

0,26862

0,26866

0,26872

0,26876

0,26877

0,26880

0,26887

0,26889

0,26891

0,26893

0,26900

0,26901

0,26902

0,26904

0,26905

0,26906

0,26911

0,26913

0,26917

0,26919

0,26923

0,26924

0,26927

0,26929

0,26932

0,26936

0,26937

0,26939

0,26943

0,26946

0,26950

0,26952

0,26956

0,26958

0,26959

0,26960

0,26961

0,26965

0,26970

0,26974

0,26975

0,26976

0,26977

0,26980

0,26981

0,26987

0,26990

0,26994

0,26997

0,27000

0,27004

0,27006

0,27007

0,27010

0,27013

0,27016

0,27022

0,27027

0,27028

0,27029

0,27030

0,27034

0,27039

0,27041

0,27043

0,27051

0,27053

0,27061

0,27065

0,27067

0,27069

0,27072

0,27075

0,27077

0,27082

0,27089

0,27092

0,27104

0,27108

0,27110

0,27116

0,27118

0,27119

0,27120

0,27125

0,27128

0,27129

0,27131

0,27133

0,27135

0,27137

0,27138

0,27139

0,27145

0,27152

0,27158

0,27159

0,27161

0,27162

0,27163

0,27164

0,27166

0,27167

0,27169

0,27173

0,27176

0,27177

0,27178

0,27179

0,27180

0,27181

0,27182

0,27185

0,27192

0,27194

0,27196

0,27197

0,27199

0,27201

0,27207

0,27214

0,27216

0,27217

0,27220

0,27221

0,27222

0,27226

0,27227

0,27228

0,27229

0,27232

0,27233

0,27236

0,27244

0,27245

0,27248

0,27249

0,27250

0,27252

0,27255

0,27256

0,27258

0,27259

0,27268

0,27269

0,27273

0,27279

0,27284

0,27286

0,27287

0,27288

0,27289

0,27290

0,27295

0,27300

0,27302

0,27303

0,27304

0,27305

0,27306

0,27307

0,27313

0,27314

0,27319

0,27320

0,27325

0,27327

0,27328

0,27331

0,27333

0,27334

0,27335

0,27336

0,27340

0,27345

0,27346

0,27349

0,27352

0,27361

0,27362

0,27365

0,27370

0,27373

0,27374

0,27375

0,27381

0,27382

0,27384

0,27385

0,27389

0,27391

0,27392

0,27393

0,27397

0,27398

0,27400

0,27407

0,27412

0,27413

0,27414

0,27416

0,27417

0,27418

0,27425

0,27427

0,27429

0,27431

0,27432

0,27436

0,27438

0,27439

0,27441

0,27446

0,27449

0,27453

0,27455

0,27457

0,27462

0,27464

0,27467

0,27470

0,27473

0,27475

0,27482

0,27483

0,27487

0,27490

0,27491

0,27493

0,27502

0,27509

0,27514

0,27520

0,27521

0,27525

0,27529

0,27534

0,27535

0,27536

0,27538

0,27542

0,27544

0,27545

0,27549

0,27551

0,27552

0,27553

0,27556

0,27559

0,27562

0,27564

0,27565

0,27568

0,27569

0,27572

0,27575

0,27580

0,27582

0,27585

0,27587

0,27589

0,27594

0,27603

0,27605

0,27612

0,27613

0,27618

0,27621

0,27624

0,27630

0,27635

0,27636

0,27641

0,27650

0,27654

0,27659

0,27663

0,27664

0,27667

0,27669

0,27674

0,27680

0,27690

0,27691

0,27696

0,27701

0,27703

0,27704

0,27708

0,27709

0,27710

0,27712

0,27718

0,27719

0,27723

0,27724

0,27726

0,27729

0,27731

0,27734

0,27737

0,27738

0,27741

0,27742

0,27746

0,27753

0,27754

0,27755

0,27756

0,27758

0,27761

0,27764

0,27765

0,27773

0,27776

0,27781

0,27784

0,27795

0,27801

0,27803

0,27806

0,27809

0,27811

0,27816

0,27820

0,27824

0,27825

0,27831

0,27833

0,27834

0,27835

0,27836

0,27840

0,27844

0,27846

0,27848

0,27849

0,27853

0,27856

0,27857

0,27859

0,27863

0,27864

0,27865

0,27870

0,27871

0,27877

0,27887

0,27891

0,27895

0,27898

0,27899

0,27902

0,27908

0,27909

0,27914

0,27916

0,27921

0,27927

0,27930

0,27931

0,27936

0,27937

0,27950

0,27955

0,27957

0,27958

0,27959

0,27960

0,27971

0,27973

0,27977

0,27980

0,27987

0,27992

0,27995

0,27996

0,28000

0,28003

0,28008

0,28012

0,28014

0,28020

0,28021

0,28023

0,28025

0,28027

0,28032

0,28033

0,28036

0,28046

0,28048

0,28056

0,28057

0,28060

0,28061

0,28064

0,28066

0,28067

0,28069

0,28070

0,28071

0,28079

0,28080

0,28081

0,28085

0,28087

0,28088

0,28090

0,28092

0,28093

0,28097

0,28099

0,28101

0,28102

0,28110

0,28113

0,28114

0,28117

0,28118

0,28119

0,28127

0,28131

0,28132

0,28135

0,28136

0,28137

0,28138

0,28143

0,28145

0,28153

0,28158

0,28159

0,28163

0,28165

0,28166

0,28167

0,28168

0,28170

0,28171

0,28173

0,28174

0,28175

0,28176

0,28180

0,28194

0,28195

0,28202

0,28204

0,28210

0,28211

0,28216

0,28217

0,28222

0,28224

0,28225

0,28231

0,28235

0,28236

0,28250

0,28251

0,28255

0,28257

0,28258

0,28259

0,28260

0,28264

0,28267

0,28268

0,28269

0,28272

0,28273

0,28274

0,28275

0,28277

0,28278

0,28282

0,28283

0,28284

0,28285

0,28286

0,28297

0,28300

0,28305

0,28306

0,28307

0,28309

0,28313

0,28314

0,28317

0,28322

0,28323

0,28325

0,28326

0,28327

0,28331

0,28333

0,28335

0,28336

0,28338

0,28343

0,28347

0,28351

0,28355

0,28356

0,28357

0,28358

0,28361

0,28365

0,28367

0,28368

0,28373

0,28375

0,28377

0,28380

0,28382

0,28383

0,28388

0,28392

0,28393

0,28394

0,28397

0,28411

0,28412

0,28414

0,28419

0,28422

0,28423

0,28424

0,28425

0,28426

0,28432

0,28433

0,28435

0,28438

0,28441

0,28444

0,28445

0,28446

0,28449

0,28452

0,28466

0,28468

0,28469

0,28476

0,28483

0,28487

0,28488

0,28491

0,28495

0,28501

0,28502

0,28503

0,28504

0,28506

0,28508

0,28509

0,28515

0,28518

0,28520

0,28522

0,28523

0,28524

0,28529

0,28534

0,28535

0,28539

0,28540

0,28543

0,28544

0,28553

0,28554

0,28557

0,28558

0,28561

0,28562

0,28565

0,28577

0,28578

0,28579

0,28580

0,28581

0,28582

0,28584

0,28599

0,28600

0,28606

0,28611

0,28612

0,28613

0,28618

0,28620

0,28622

0,28625

0,28629

0,28631

0,28635

0,28639

0,28643

0,28644

0,28645

0,28646

0,28648

0,28650

0,28651

0,28652

0,28654

0,28662

0,28663

0,28664

0,28670

0,28671

0,28673

0,28680

0,28694

0,28696

0,28697

0,28700

0,28704

0,28709

0,28711

0,28712

0,28714

0,28720

0,28722

0,28724

0,28726

0,28730

0,28731

0,28734

0,28735

0,28739

0,28741

0,28742

0,28748

0,28749

0,28753

0,28755

0,28756

0,28757

0,28760

0,28761

0,28762

0,28764

0,28769

0,28771

0,28773

0,28774

0,28777

0,28782

0,28784

0,28788

0,28789

0,28790

0,28791

0,28799

0,28801

0,28804

0,28810

0,28812

0,28813

0,28814

0,28815

0,28819

0,28821

0,28822

0,28824

0,28827

0,28830

0,28834

