id_node,name,ml_target,clustering_coefficient,Square clustering,triangles,greedy_modularity_communities,Core number,asyn_lpa_communities
12232,ArsalanDotMe,0.0,1.0,0.0108024691358024,1.2455471688712852e-05,0.006681514476614699,0.030303030303030304,0.0
12233,cesards,0.0,0.1538461538461538,0.0101334870725974,0.0014946566026455422,0.0022271714922048997,0.6363636363636365,0.0
12234,Spark-Xl,0.0,0.0,0.001592356687898,0.0,0.004454342984409799,0.06060606060606061,0.0
12235,nparsons08,0.0,0.141025641025641,0.0175541201495479,0.0013701018857584138,0.0,0.696969696969697,0.0
12236,fkworld,0.0,0.0,0.0291666666666666,0.0,0.0022271714922048997,0.030303030303030304,0.0
12237,germanattanasio,0.0,0.1209677419354838,0.0130759407049675,0.0007473283013227711,0.004454342984409799,0.48484848484848486,0.0
12238,sebastianlzy,0.0,0.1428571428571428,0.0357811551721911,3.736641506613856e-05,0.0,0.18181818181818182,0.0
12239,mtblanton,0.0,0.3333333333333333,0.0754654412809702,2.4910943377425704e-05,0.0022271714922048997,0.09090909090909091,0.0
12240,asthana86,1.0,0.0,0.0,0.0,0.006681514476614699,0.0,0.0
12241,alexandrzosimchuk,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12242,sambgordon,0.0,0.1,0.00643766031283,1.2455471688712852e-05,0.0,0.12121212121212122,0.0
12243,fei0810,1.0,0.4444444444444444,0.0062170563589674,0.00019928754701940563,0.004454342984409799,0.2424242424242424,0.0
12244,elevatebart,0.0,0.0,0.0109890109890109,0.0,0.0,0.09090909090909091,0.0
12245,Benard18,0.0,0.6666666666666666,0.0153846153846153,2.4910943377425704e-05,0.008908685968819599,0.06060606060606061,0.0
12246,laclys,0.0,0.1497975708502024,0.0219944057420308,0.0013825573574471266,0.0022271714922048997,0.787878787878788,0.0
12247,Hourout,1.0,0.3333333333333333,0.0025929527249154,2.4910943377425704e-05,0.004454342984409799,0.06060606060606061,0.0
12248,pierreliefauche,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12249,anjoshigor,0.0,0.1428571428571428,0.0047014104231269,3.736641506613856e-05,0.006681514476614699,0.12121212121212122,0.0
12250,themainframe,0.0,0.0,0.0,0.0,0.0022271714922048997,0.0,0.0
12251,the-teacher,0.0,0.07,0.0053019211145126,0.0002615649054629699,0.0,0.48484848484848486,0.0
12252,christippett,0.0,0.3333333333333333,0.0169491525423728,1.2455471688712852e-05,0.0022271714922048997,0.06060606060606061,0.0
12253,tasktinkle,0.0,0.1764705882352941,0.0402867209330579,0.000336297735595247,0.0022271714922048997,0.4242424242424243,0.0
12254,murillo94,0.0,0.2196969696969697,0.0330291497994955,0.0014448347158906908,0.0,0.7575757575757576,0.0
12255,thegreyfellow,0.0,0.1666666666666666,0.0173160173160173,1.2455471688712852e-05,0.006681514476614699,0.09090909090909091,0.0
12256,pedroviniv,0.0,0.3333333333333333,0.0270380158568814,6.227735844356426e-05,0.0,0.12121212121212122,0.0
12257,TrustTheBoy,0.0,0.1571428571428571,0.0288809618179416,0.0004110305657275241,0.0022271714922048997,0.5151515151515151,0.0
12258,Oswaldinho24k,1.0,0.0,0.0,0.0,0.0022271714922048997,0.0,0.0
12259,robmoorman,0.0,0.1,0.0005632612828275,1.2455471688712852e-05,0.006681514476614699,0.06060606060606061,0.0
12260,ryujaehun,1.0,0.0,0.0,0.0,0.004454342984409799,0.0,0.6806451612903226
12261,samoht,0.0,0.0707692307692307,0.0190030252816248,0.0002864758488403956,0.0,0.48484848484848486,0.0
12262,iDemonix,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12263,StoneJedi,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12264,sanketgandhi,0.0,0.4285714285714285,0.0578871463686745,0.00014946566026455423,0.0,0.21212121212121213,0.0
12265,qiaoxueshi,0.0,0.2259136212624584,0.0169389708552001,0.002540916224497422,0.0022271714922048997,0.696969696969697,0.0
12266,ashwinwadte,1.0,0.0,0.0,0.0,0.004454342984409799,0.0,0.0
12267,chadlockett,0.0,0.0181818181818181,0.009709411193564,1.2455471688712852e-05,0.006681514476614699,0.2727272727272727,0.0
12268,mhor,0.0,0.1975609756097561,0.0176091067070466,0.002017786413571482,0.0022271714922048997,0.6666666666666667,0.0
12269,humbertowoody,0.0,0.1666666666666666,0.0318540114458481,1.2455471688712852e-05,0.0022271714922048997,0.09090909090909091,0.0
12270,kylekthompson,0.0,1.0,0.0963636363636363,1.2455471688712852e-05,0.0,0.030303030303030304,0.0
12271,derekacosta,0.0,0.0,0.0,0.0,0.0,0.030303030303030304,0.4967741935483871
12272,GuoYongfeng,0.0,0.1075268817204301,0.0137594133217028,0.002615649054629699,0.0022271714922048997,0.787878787878788,0.0
12273,dimMaryanto93,0.0,0.3,0.0144582178127076,3.736641506613856e-05,0.0022271714922048997,0.09090909090909091,0.0
12274,jonirrings,0.0,0.2087912087912088,0.0239451368010217,0.00023665396208554418,0.0022271714922048997,0.33333333333333337,0.0
12275,MartinHelmut,0.0,0.0476190476190476,0.0048763795020959,1.2455471688712852e-05,0.022271714922048998,0.09090909090909091,0.0
12276,Jimmy9876,0.0,0.0,0.0,0.0,0.0022271714922048997,0.0,0.0
12277,colordove,0.0,0.1904761904761904,0.0275287727428115,0.00024910943377425704,0.0022271714922048997,0.4242424242424243,0.0
12278,rashidi,0.0,0.3333333333333333,0.0034471952366029,1.2455471688712852e-05,0.0022271714922048997,0.06060606060606061,0.0
12279,silveira,1.0,0.3333333333333333,0.0039144414930798,1.2455471688712852e-05,0.006681514476614699,0.06060606060606061,0.0
12280,icarusion,0.0,0.0211357270180799,0.0315437571950261,0.0031014124504895003,0.0022271714922048997,0.9090909090909092,0.0
12281,JaminQ,0.0,0.0,0.0,0.0,0.0022271714922048997,0.030303030303030304,0.0
12282,fabioars,0.0,0.4722222222222222,0.0325309992706054,0.0002117430187081185,0.0,0.21212121212121213,0.0
12283,Mosnar,0.0,0.1666666666666666,0.0137318255250403,1.2455471688712852e-05,0.004454342984409799,0.09090909090909091,0.0
12284,CCP101,1.0,0.0,0.0,0.0,0.0022271714922048997,0.0,0.0
12285,randomm,1.0,0.0,0.0,0.0,0.0,0.030303030303030304,0.0
12286,samircaus,0.0,0.0,0.0,0.0,0.8329621380846325,0.030303030303030304,0.0
12287,bodyno,0.0,0.0978260869565217,0.0131524785210212,0.000336297735595247,0.0022271714922048997,0.5151515151515151,0.0
12288,hywilliam,0.0,0.1619047619047619,0.0448078015645583,0.0002117430187081185,0.0022271714922048997,0.3939393939393939,0.0
12289,jlnr,0.0,0.0989010989010989,0.0159408673969186,0.00011209924519841567,0.0022271714922048997,0.2727272727272727,0.0
12290,merrychap,0.0,0.2181818181818181,0.0115836101882613,0.00014946566026455423,0.004454342984409799,0.2424242424242424,0.0
12291,reginaldosousa,0.0,0.3666666666666666,0.02865478363982,0.0005480407543033655,0.0,0.4545454545454546,0.0
12292,hiteshgarg14,1.0,0.2222222222222222,0.0224238107733253,9.964377350970282e-05,0.004454342984409799,0.21212121212121213,0.0
12293,jianrenw,1.0,0.2666666666666666,0.054202670856245,4.982188675485141e-05,0.004454342984409799,0.15151515151515152,0.0
12294,mymizan,0.0,0.2727272727272727,0.0333736704668492,0.00018683207533069278,0.0022271714922048997,0.3030303030303031,0.0
12295,r33int,0.0,0.0363636363636363,0.0009008884145749,2.4910943377425704e-05,0.0022271714922048997,0.18181818181818182,0.0
12296,RishabhJain2018,0.0,0.1152204836415362,0.0087435592548553,0.001008893206785741,0.004454342984409799,0.5151515151515151,0.0
12297,delonnewman,0.0,0.1846153846153846,0.0265796856893081,0.0007473283013227711,0.0,0.6060606060606061,0.0
12298,jstitch,1.0,0.0,0.0007386303682599,0.0,0.8351893095768373,0.030303030303030304,0.0
12299,mojtabamoosavi,0.0,1.0,0.0666666666666666,1.2455471688712852e-05,0.0022271714922048997,0.030303030303030304,0.0
12300,pleerock,0.0,0.0219725343320848,0.0096293410543605,0.001096081508606731,0.0,0.8181818181818182,0.0
12301,Manvel,0.0,0.0666666666666666,0.0205159544283905,3.736641506613856e-05,0.12026726057906459,0.12121212121212122,0.0
12302,Sibada,1.0,0.0,0.0,0.0,0.0022271714922048997,0.0,0.0
12303,lagerfeuer,0.0,0.1212121212121212,0.0095107015996769,9.964377350970282e-05,0.004454342984409799,0.3030303030303031,0.0
12304,tharunShiv,0.0,0.0476190476190476,0.0079700469393092,0.00013701018857584138,0.004454342984409799,0.36363636363636365,0.0
12305,one3chens,0.0,0.0,0.0056387322574372,0.0,0.0022271714922048997,0.09090909090909091,0.0
12306,GayeChen,0.0,0.1212121212121212,0.0435276670326072,9.964377350970282e-05,0.0022271714922048997,0.33333333333333337,0.0
12307,adrianpraja,0.0,0.6666666666666666,0.034761416110826,2.4910943377425704e-05,0.0,0.06060606060606061,0.0
12308,ian-patel,0.0,0.0,0.0338512192612408,0.0,0.0,0.12121212121212122,0.0
12309,joealcorn,0.0,0.3333333333333333,0.0385857942394321,6.227735844356426e-05,0.0,0.15151515151515152,0.0
12310,axelekwall,0.0,0.2142857142857142,0.0311347808275297,7.473283013227712e-05,0.0,0.21212121212121213,0.0
12311,FlyerJay,0.0,0.6,0.0355259854381119,0.00011209924519841567,0.0022271714922048997,0.12121212121212122,0.0
12312,cyfrus,0.0,0.3333333333333333,0.0490060101710587,2.4910943377425704e-05,0.07349665924276169,0.09090909090909091,0.0
12313,ZQRui,1.0,0.0,0.0,0.0,0.0022271714922048997,0.030303030303030304,0.0
12314,joseantonio11,1.0,0.3333333333333333,0.0064554802416194,2.4910943377425704e-05,0.004454342984409799,0.09090909090909091,0.0
12315,abhishalya,0.0,0.2,0.0029928918817807,3.736641506613856e-05,0.004454342984409799,0.15151515151515152,0.0
12316,michaelDpierce,0.0,0.0,0.0006718172657037,0.0,0.0,0.030303030303030304,0.0
12317,RFSH,0.0,1.0,0.1705711656875929,1.2455471688712852e-05,0.0022271714922048997,0.030303030303030304,0.0
12318,Godoy,0.0,0.0,0.0,0.0,0.0,0.06060606060606061,0.0
12319,steveacalabro,0.0,0.3333333333333333,0.0693448110951697,1.2455471688712852e-05,0.0,0.06060606060606061,0.0
12320,kingisaac95,0.0,0.2103386809269162,0.0259266756097898,0.0014697456592681166,0.0,0.6060606060606061,0.0
12321,Agrajak,0.0,0.0888888888888888,0.0122807017543859,4.982188675485141e-05,0.004454342984409799,0.18181818181818182,0.0
12322,Danjavia,0.0,0.0,0.0019811788013868,0.0,0.006681514476614699,0.06060606060606061,0.0
12323,SketchK,0.0,0.3205128205128205,0.0593376579037214,0.0003113867922178213,0.0022271714922048997,0.36363636363636365,0.0
12324,shuizhongyueming,0.0,0.2909090909090909,0.0429795096887643,0.00019928754701940563,0.0022271714922048997,0.3030303030303031,0.0
12325,dorsha,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12326,paulo-amaral,0.0,0.1333333333333333,0.0058185853297672,7.473283013227712e-05,0.004454342984409799,0.18181818181818182,0.0
12327,ericzon,0.0,0.1666666666666666,0.0043306585148388,1.2455471688712852e-05,0.0,0.06060606060606061,0.0
12328,alimirzaei,1.0,0.0,0.0,0.0,0.004454342984409799,0.0,0.0
12329,jaisonjustus,0.0,0.219047619047619,0.0327814691090635,0.0002864758488403956,0.0,0.33333333333333337,0.0
12330,HuFeiHu,1.0,0.3214285714285714,0.0218740528930411,0.00011209924519841567,0.0022271714922048997,0.12121212121212122,0.0
12331,Nooshu,0.0,0.5,0.0392420842682622,6.227735844356426e-05,0.0,0.12121212121212122,0.0
12332,ZhuangleiScut,1.0,0.0,0.0,0.0,0.004454342984409799,0.0,0.0
12333,njdup,0.0,0.3,0.0627926237682335,3.736641506613856e-05,0.006681514476614699,0.12121212121212122,0.0
12334,paulbrodersen,1.0,0.0,0.0,0.0,0.004454342984409799,0.0,0.0
12335,mickeyouyou,1.0,0.0476190476190476,0.0151891742612537,1.2455471688712852e-05,0.0022271714922048997,0.15151515151515152,0.0
12336,manu-chroma,0.0,0.0502569960022844,0.0093928912624812,0.003288244525820193,0.004454342984409799,0.7272727272727273,0.0
12337,michiard,1.0,0.0952380952380952,0.0178849695424281,2.4910943377425704e-05,0.004454342984409799,0.09090909090909091,0.0
12338,daoSs,0.0,0.0,0.0119047619047619,0.0,0.0022271714922048997,0.06060606060606061,0.0
12339,samueljohn,0.0,0.3333333333333333,0.0026645474943904,2.4910943377425704e-05,0.006681514476614699,0.09090909090909091,0.0
12340,1vn,1.0,0.1228070175438596,0.0066392352750925,0.0002615649054629699,0.004454342984409799,0.3030303030303031,0.0
12341,danielelic,1.0,0.0,0.0063291139240506,0.0,0.004454342984409799,0.06060606060606061,0.0
12342,banbanpeppa,1.0,1.0,0.0060799670239076,3.736641506613856e-05,0.0022271714922048997,0.06060606060606061,0.0
12343,lohxx,0.0,0.1428571428571428,0.0268422973555857,3.736641506613856e-05,0.006681514476614699,0.15151515151515152,0.0
12344,gussmith23,1.0,0.1,0.01,1.2455471688712852e-05,0.004454342984409799,0.09090909090909091,0.0
12345,johnlinp,1.0,0.2666666666666666,0.0345874975504605,4.982188675485141e-05,0.004454342984409799,0.15151515151515152,0.0
12346,softvar,0.0,0.1256410256410256,0.0194047813367681,0.0012206362254938595,0.004454342984409799,0.6060606060606061,0.0
12347,alexmuller,0.0,0.0952380952380952,0.0133274100399822,2.4910943377425704e-05,0.0,0.15151515151515152,0.0
12348,jiangzhengkai,1.0,0.2095238095238095,0.007410147339868,0.0005480407543033655,0.004454342984409799,0.36363636363636365,0.0
12349,mpaulucci,0.0,0.3333333333333333,0.0246608502698068,1.2455471688712852e-05,0.0,0.06060606060606061,0.0
12350,mertcetin,0.0,0.2,0.0211329615497505,3.736641506613856e-05,0.0022271714922048997,0.15151515151515152,0.0
12351,muh00mad,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12352,marco-piccolino,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12353,SeongHyunBae,1.0,0.0,0.0161290322580645,0.0,0.004454342984409799,0.030303030303030304,0.0
12354,n1arash,0.0,0.2181818181818181,0.0273726273726273,0.00014946566026455423,0.0,0.2727272727272727,0.0
12355,lynchlee,0.0,0.1666666666666666,0.0006609385327164,1.2455471688712852e-05,0.0022271714922048997,0.06060606060606061,0.0
12356,ivanpaulovich,0.0,0.0137931034482758,0.0049682815920956,7.473283013227712e-05,0.006681514476614699,0.3939393939393939,0.0
12357,danwalterlink,0.0,0.0,0.0150314012148666,0.0,0.0022271714922048997,0.030303030303030304,0.0
12358,Jeremywhiteley,0.0,0.0392156862745098,0.0041301104148015,7.473283013227712e-05,0.0,0.3030303030303031,0.0
12359,agradipyahoo,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12360,nessthehero,0.0,0.3333333333333333,0.0765064319566689,1.2455471688712852e-05,0.0,0.06060606060606061,0.0
12361,kukuandroid,0.0,0.0,0.0,0.0,0.0022271714922048997,0.030303030303030304,0.0
12362,Sankra,0.0,0.3333333333333333,0.0096899224806201,2.4910943377425704e-05,0.004454342984409799,0.09090909090909091,0.0
12363,g12mcgov,0.0,0.2046783625730994,0.0294334680022875,0.00043594150910494984,0.004454342984409799,0.4545454545454546,0.0
12364,peacecwz,0.0,0.1333333333333333,0.0113793169143843,0.0010462596218518796,0.0022271714922048997,0.6060606060606061,0.0
12365,Pfzuo,1.0,0.0,0.0,0.0,0.0022271714922048997,0.030303030303030304,0.0
12366,lopezjurip,0.0,0.1153846153846153,0.0198476896973523,0.00011209924519841567,0.0,0.3030303030303031,0.0
12367,duxuhao,1.0,0.1388888888888889,0.0103510676800579,6.227735844356426e-05,0.0022271714922048997,0.21212121212121213,0.0
12368,Accio,1.0,0.0,0.0239361702127659,0.0,0.004454342984409799,0.18181818181818182,0.0
12369,Maxtermax,0.0,0.2272727272727272,0.0151629404691544,0.00018683207533069278,0.0,0.3030303030303031,0.0
12370,JobGetabu,0.0,0.1363636363636363,0.0022310543255632,0.00011209924519841567,0.008908685968819599,0.18181818181818182,0.0
12371,katrina376,0.0,0.5,0.0975609756097561,6.227735844356426e-05,0.004454342984409799,0.12121212121212122,0.0
12372,maydin,0.0,0.0,0.0,0.0,0.0022271714922048997,0.0,0.0
12373,NoobHua,1.0,0.0,0.0,0.0,0.004454342984409799,0.0,0.016129032258064516
12374,happylishang,0.0,0.3888888888888889,0.025020633825907,0.00017437660364197992,0.0022271714922048997,0.21212121212121213,0.0
12375,alexcameron89,1.0,0.1142857142857142,0.0153666828557552,0.00014946566026455423,0.0,0.3030303030303031,0.0
12376,dangvanthanh,0.0,0.1402298850574712,0.0244383220555856,0.000759783773011484,0.0,0.6666666666666667,0.0
12377,nilayparikh,0.0,0.0,0.0055679287305122,0.0,0.004454342984409799,0.030303030303030304,0.0
12378,rickmak,0.0,0.1636363636363636,0.0044890695141711,0.00011209924519841567,0.0,0.2424242424242424,0.0
12379,cloudroc,0.0,0.0,0.0021446221269056,0.0,0.004454342984409799,0.09090909090909091,0.0
12380,imranmuthu,1.0,0.0,0.0184940554821664,0.0,0.013363028953229397,0.09090909090909091,0.0
12381,illbexyz,0.0,0.1,0.0144529192148239,1.2455471688712852e-05,0.0022271714922048997,0.12121212121212122,0.0
12382,gtzinos,0.0,1.0,0.0159362549800796,1.2455471688712852e-05,0.0,0.030303030303030304,0.0
12383,hongquan,1.0,0.0303030303030303,0.009427039232289,2.4910943377425704e-05,0.0,0.2727272727272727,0.0
12384,philoserf,0.0,0.1169354838709677,0.0148524140110405,0.0007224173579453454,0.0,0.5757575757575758,0.0
12385,adaro,0.0,0.0,0.0,0.0,0.0022271714922048997,0.0,0.0
12386,BlakeBrown,0.0,0.0,0.0035236081747709,0.0,0.004454342984409799,0.18181818181818182,0.0
12387,nolanliou,1.0,0.0,0.0104166666666666,0.0,0.004454342984409799,0.030303030303030304,0.0
12388,Newlooc,0.0,0.0,0.0032930845225027,0.0,0.0022271714922048997,0.06060606060606061,0.0
12389,davidnagli,0.0,0.1272727272727272,0.0194388030007875,8.718830182098996e-05,0.0,0.2424242424242424,0.0
12390,EmaSuriano,0.0,0.1212121212121212,0.0277144284442127,9.964377350970282e-05,0.0,0.2727272727272727,0.0
12391,christianromney,0.0,0.4,0.039185660718142,7.473283013227712e-05,0.0,0.12121212121212122,0.0
12392,darknessomi,0.0,0.0460030165912518,0.0186819788376558,0.000759783773011484,0.0022271714922048997,0.696969696969697,0.0
12393,kelp404,0.0,0.1264367816091954,0.0117712962617171,0.0006850509428792069,0.0022271714922048997,0.6060606060606061,0.0
12394,delei,0.0,0.0,0.0,0.0,0.0022271714922048997,0.0,0.0
12395,DefauIt,0.0,0.0,0.0006339814032121,0.0,0.006681514476614699,0.030303030303030304,0.0
12396,Rajivhost,0.0,0.0579124579124579,0.0138626778675848,0.0010711705652293052,0.0,0.6363636363636365,0.0
12397,ArturGrigio,0.0,0.0,0.0,0.0,0.47884187082405344,0.0,0.0
12398,dep,0.0,0.0,0.0,0.0,0.0022271714922048997,0.0,0.0
12399,NAVEENMN,1.0,0.0,0.0,0.0,0.1514476614699332,0.030303030303030304,0.0
12400,ftakelait,1.0,0.2222222222222222,0.0089839898912756,0.00012455471688712852,0.004454342984409799,0.21212121212121213,0.0
12401,lixiaobing,0.0,0.0,0.0038022813688212,0.0,0.0022271714922048997,0.09090909090909091,0.0
12402,MuriloEduardo,0.0,0.1025641025641025,0.0217157840416184,9.964377350970282e-05,0.0,0.33333333333333337,0.0
12403,Michaelvilleneuve,0.0,0.0718954248366013,0.0193161128812016,0.00013701018857584138,0.0,0.36363636363636365,0.0
12404,bfortuner,0.0,0.0272108843537414,0.006695446160185,0.00039857509403881127,0.004454342984409799,0.5757575757575758,0.0
12405,rvlb-19,0.0,0.0,0.0,0.0,0.006681514476614699,0.030303030303030304,0.0
12406,demon221,1.0,0.0,0.0298507462686567,0.0,0.004454342984409799,0.06060606060606061,0.0
12407,laurentperrinet,1.0,0.2857142857142857,0.0042309986544037,9.964377350970282e-05,0.004454342984409799,0.18181818181818182,0.0
12408,suliang1100,0.0,0.3333333333333333,0.0077046382956719,1.2455471688712852e-05,0.0022271714922048997,0.06060606060606061,0.0
12409,michalmikolajczyk,0.0,0.3333333333333333,0.0340722377561903,2.4910943377425704e-05,0.006681514476614699,0.06060606060606061,0.0
12410,disjukr,0.0,0.1595558153126826,0.0111033813595005,0.0034003437710186084,0.004454342984409799,0.5757575757575758,0.0
12411,pauliusuza,0.0,0.2121212121212121,0.0302235110326025,0.00017437660364197992,0.0,0.2727272727272727,0.0
12412,conwaydev,0.0,0.6666666666666666,0.0010303967027305,2.4910943377425704e-05,0.006681514476614699,0.06060606060606061,0.0
12413,VBIralo,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12414,ebuckthal,0.0,0.0,0.0007627765064836,0.0,0.006681514476614699,0.030303030303030304,0.0
12415,soumyabishi,0.0,0.0,0.0,0.0,0.004454342984409799,0.030303030303030304,0.0
12416,tigershinny,1.0,1.0,0.1858370855505526,1.2455471688712852e-05,0.0022271714922048997,0.030303030303030304,0.0
12417,shirishgoyal,0.0,0.0,0.0289532293986636,0.0,0.004454342984409799,0.06060606060606061,0.0
12418,beNjiox,0.0,0.0,0.0,0.0,0.0022271714922048997,0.0,0.0
12419,debugger-me,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12420,AayushChaturvedi,1.0,0.3333333333333333,0.0071008318117265,2.4910943377425704e-05,0.004454342984409799,0.09090909090909091,0.0
12421,intrip,0.0,0.0833333333333333,0.0008839664092764,3.736641506613856e-05,0.0022271714922048997,0.21212121212121213,0.0
12422,Agnostic,0.0,0.3333333333333333,0.0028337531486146,1.2455471688712852e-05,0.0,0.06060606060606061,0.0
12423,ZhangZhida,1.0,0.3333333333333333,0.0099667774086378,2.4910943377425704e-05,0.004454342984409799,0.09090909090909091,0.0
12424,pierre94,0.0,0.0833333333333333,0.0024739730500194,3.736641506613856e-05,0.0022271714922048997,0.18181818181818182,0.0
12425,Ncerzzk,1.0,0.1904761904761904,0.0185706246482836,4.982188675485141e-05,0.0022271714922048997,0.18181818181818182,0.0
12426,miketmoore,0.0,0.078078078078078,0.0165169701797273,0.0006476845278130684,0.0,0.696969696969697,0.0
12427,ivcandela,0.0,0.3,0.0498602630969969,3.736641506613856e-05,0.006681514476614699,0.12121212121212122,0.0
12428,nachovalera,0.0,0.3333333333333333,0.0295774647887323,2.4910943377425704e-05,0.0,0.09090909090909091,0.0
12429,benl-cs,1.0,0.4,0.0333776477887086,7.473283013227712e-05,0.0022271714922048997,0.15151515151515152,0.0
12430,alexagranov,0.0,0.0,0.0141168745896257,0.0,0.0022271714922048997,0.030303030303030304,0.0
12431,carlendev,0.0,0.0213371266002844,0.0107607425308252,0.00018683207533069278,0.0,0.5757575757575758,0.0
12432,StruggleYang,0.0,0.4,0.0275338184638547,4.982188675485141e-05,0.0022271714922048997,0.12121212121212122,0.0
12433,charlescui,0.0,0.0666666666666666,0.0132630813953488,3.736641506613856e-05,0.006681514476614699,0.21212121212121213,0.0
12434,iURWang,0.0,0.0,0.0,0.0,0.0022271714922048997,0.0,0.0
12435,dvoitekh,1.0,0.0,0.0,0.0,0.0,0.0,0.0
12436,Fishrock123,0.0,0.0818298969072165,0.0216625804007298,0.004745534713399596,0.0,0.9696969696969697,0.0
12437,jesuswasrasta,0.0,0.3333333333333333,0.0028310789556464,1.2455471688712852e-05,0.4142538975501113,0.06060606060606061,0.0
12438,Alfex4936,1.0,0.0,0.0,0.0,0.0,0.030303030303030304,0.0
12439,inamesion,1.0,0.0,0.0,0.0,0.006681514476614699,0.0,0.0
12440,petroniocandido,1.0,0.0,0.0132090132090132,0.0,0.004454342984409799,0.06060606060606061,0.0
12441,aamaricci,1.0,0.4,0.0231170768083519,4.982188675485141e-05,0.004454342984409799,0.09090909090909091,0.0
12442,sunny,0.0,0.1538461538461538,0.0150237153198558,0.00017437660364197992,0.0,0.2424242424242424,0.0
12443,sorhawell,1.0,0.3333333333333333,0.0195804195804195,1.2455471688712852e-05,0.004454342984409799,0.06060606060606061,0.0
12444,gurjarshakti,0.0,0.0,0.013116376910227,0.0,0.0,0.15151515151515152,0.0
12445,takanakahiko,0.0,1.0,0.0,1.2455471688712852e-05,0.006681514476614699,0.030303030303030304,0.6967741935483871
12446,fuqi1001,0.0,1.0,0.0558068225373706,7.473283013227712e-05,0.0022271714922048997,0.09090909090909091,0.0
12447,keeross,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12448,boostventilator,0.0,0.3333333333333333,0.0347222222222222,1.2455471688712852e-05,0.0,0.06060606060606061,0.0
12449,WeiChienHsu,0.0,0.061054579093432,0.0112678817568262,0.0008220611314550483,0.004454342984409799,0.6060606060606061,0.0
12450,jayfull,1.0,0.0,0.0,0.0,0.004454342984409799,0.0,0.003225806451612903
12451,alienzhou,0.0,0.0584615384615384,0.0174604968153623,0.00023665396208554418,0.0022271714922048997,0.5151515151515151,0.0
12452,Izakey,0.0,0.4285714285714285,0.0228020151838505,0.00014946566026455423,0.006681514476614699,0.15151515151515152,0.0
12453,emmet7life,0.0,0.225,0.0253354228527438,0.000336297735595247,0.0022271714922048997,0.4545454545454546,0.0
12454,bsramin,0.0,0.0,0.1625089094796863,0.0,0.0,0.030303030303030304,0.0
12455,ericjim,0.0,0.1666666666666666,0.0114341260058723,0.0001619211319532671,0.0,0.33333333333333337,0.0
12456,Rshcaroline,1.0,0.1538461538461538,0.0192926045016077,0.00014946566026455423,0.0022271714922048997,0.18181818181818182,0.0
12457,shinsuo,0.0,0.2,0.0088599674633963,3.736641506613856e-05,0.0022271714922048997,0.12121212121212122,0.0
12458,brunoeris,0.0,1.0,0.1,1.2455471688712852e-05,0.09799554565701558,0.030303030303030304,0.0
12459,harikrishnanp,0.0,0.3333333333333333,0.0520060063870735,2.4910943377425704e-05,0.004454342984409799,0.09090909090909091,0.0
12460,leux9,0.0,0.3333333333333333,0.0245098039215686,1.2455471688712852e-05,0.0,0.030303030303030304,0.0
12461,521xueweihan,0.0,0.035280047837353,0.0097099839022547,0.006613855466706524,0.0022271714922048997,0.9090909090909092,0.0
12462,than,0.0,0.0714285714285714,0.0124718871396442,2.4910943377425704e-05,0.0,0.18181818181818182,0.0
12463,ivanminutillo,0.0,0.0,0.0212765957446808,0.0,0.09799554565701558,0.030303030303030304,0.0
12464,jwooss,0.0,0.0,0.0,0.0,0.004454342984409799,0.0,0.0
12465,clarkeash,0.0,0.0793650793650793,0.0174462463382412,0.00037366415066138555,0.0022271714922048997,0.6666666666666667,0.0
12466,cre-o,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12467,lizhongzhen11,0.0,0.2179487179487179,0.0400398685583467,0.0002117430187081185,0.0022271714922048997,0.33333333333333337,0.0
12468,luizkowalski,0.0,0.0666666666666666,0.0077545515846257,8.718830182098996e-05,0.020044543429844096,0.21212121212121213,0.0
12469,Edward-Shaw,0.0,0.1714285714285714,0.0215446218174731,0.00022419849039683135,0.0022271714922048997,0.36363636363636365,0.0
12470,kikihakiem,0.0,0.3333333333333333,0.0389483933787731,1.2455471688712852e-05,0.006681514476614699,0.06060606060606061,0.0
12471,drptbl,0.0,0.0666666666666666,0.004915468831459,1.2455471688712852e-05,0.0,0.15151515151515152,0.0
12472,rafaelbozzetti,0.0,0.4,0.0118276202635319,4.982188675485141e-05,0.0,0.12121212121212122,0.0
12473,jpnelson,0.0,0.1071428571428571,0.0237816764132553,3.736641506613856e-05,0.0,0.15151515151515152,0.0
12474,FidelisClayton,0.0,0.1238095238095238,0.0209390441160178,0.0001619211319532671,0.0,0.36363636363636365,0.0
12475,jjmonagas,0.0,0.1333333333333333,0.0034660504799146,2.4910943377425704e-05,0.006681514476614699,0.12121212121212122,0.0
